path,locus,ntaxa,chars_count,site_count,conserved_sites,proportion_cons_sites,variable_sites,proportion_var_sites,parsimony_informative_sites,proportion_pars_inf_sites,missing_data,proportion_missing_data,gc_content,at_content,nucleotides,?,-,A,C,G,T,N,R,Y,S,W,K,M,B,D,H,V,.
alignments/esselstyn_2021_nexus_trimmed/uce-3894.nex,uce-3894,72,117216,1628,1367,0.8396805896805897,261,0.16031941031941033,56,0.0343980343980344,49543,0.42266414141414144,0.22587360087360087,0.3514622577122577,67673,0,49543,18698,13054,13422,22499,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3897.nex,uce-3897,74,95904,1296,1073,0.8279320987654321,223,0.1720679012345679,87,0.06712962962962964,52807,0.5506235402068735,0.15030655655655656,0.2990699032365699,43097,0,52807,14703,8732,5683,13979,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3900.nex,uce-3900,78,143910,1845,1618,0.8769647696476964,227,0.12303523035230353,69,0.03739837398373984,69368,0.4820234869015357,0.1753179070252241,0.3426586060732402,74542,0,69368,21586,14346,10884,27726,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3902.nex,uce-3902,69,81834,1186,965,0.8136593591905565,221,0.18634064080944351,84,0.07082630691399663,33879,0.4139966273187184,0.28484492998020383,0.3011584427010778,47955,0,33879,11766,12344,10966,12879,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3903.nex,uce-3903,31,48918,1578,1379,0.8738910012674271,199,0.12610899873257286,21,0.013307984790874524,25037,0.5118156915654769,0.2130912956375976,0.27509301279692544,23881,0,25037,6519,6072,4352,6938,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3904.nex,uce-3904,61,75335,1235,1163,0.9417004048582996,72,0.058299595141700404,31,0.025101214574898785,34110,0.4527775934160749,0.21099090728081238,0.33623149930311275,41225,0,34110,10873,7498,8397,14457,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3905.nex,uce-3905,79,150969,1911,1546,0.8090005232862376,365,0.19099947671376244,79,0.041339612768184195,80528,0.5334075207492929,0.1586087209957011,0.307983758255006,70441,0,80528,24070,11212,12733,22426,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3906.nex,uce-3906,56,61152,1092,975,0.8928571428571429,117,0.10714285714285714,17,0.015567765567765568,30029,0.49105507587650443,0.18238160648874935,0.3265633176347462,31123,0,30029,10295,6182,4971,9675,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3907.nex,uce-3907,74,122988,1662,1482,0.8916967509025271,180,0.10830324909747292,47,0.028279181708784597,68591,0.5577048167300875,0.15003902819787296,0.29225615507203956,54397,0,68591,16167,9557,8896,19777,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3909.nex,uce-3909,61,54778,898,748,0.8329621380846325,150,0.16703786191536749,38,0.042316258351893093,27222,0.4969513308262441,0.2703457592464128,0.2327029099273431,27556,0,27222,7554,7372,7437,5193,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3910.nex,uce-3910,70,101990,1457,1392,0.9553877831159918,65,0.04461221688400824,11,0.0075497597803706245,60271,0.5909500931463869,0.1443278752818904,0.2647220315717227,41719,0,60271,13094,6830,7890,13905,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3911.nex,uce-3911,75,91350,1218,1083,0.8891625615763546,135,0.11083743842364532,33,0.027093596059113302,41676,0.4562233169129721,0.18119321291735085,0.36258347016967707,49674,0,41676,17818,8424,8128,15304,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3912.nex,uce-3912,65,109655,1687,1413,0.8375815056312982,274,0.16241849436870184,122,0.07231772377000593,51826,0.4726277871506087,0.17062605444348183,0.35674615840590945,57829,0,51826,17588,8073,10637,21531,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3913.nex,uce-3913,79,117868,1492,1336,0.8954423592493298,156,0.10455764075067024,44,0.029490616621983913,52123,0.44221502019207926,0.19843384124613975,0.35935113856178097,65745,0,52123,22306,10991,12398,20050,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3917.nex,uce-3917,63,85869,1363,1231,0.9031548055759354,132,0.09684519442406456,26,0.019075568598679385,37583,0.4376783239585881,0.24677124457021743,0.3155504314711945,48286,0,37583,15041,12416,8774,12055,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3918.nex,uce-3918,81,112833,1393,850,0.6101938262742282,543,0.3898061737257717,207,0.14860014357501794,52777,0.46774436556681115,0.3102727039075448,0.2219829305256441,60056,0,52777,12533,17401,17608,12514,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3919.nex,uce-3919,85,120445,1417,1140,0.8045165843330981,277,0.19548341566690192,75,0.0529287226534933,53771,0.4464361326746648,0.24749885840009964,0.3060650089252356,66674,0,53771,17933,15642,14168,18931,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3922.nex,uce-3922,74,89614,1211,988,0.8158546655656482,223,0.18414533443435177,89,0.07349298100743187,40600,0.4530542102796438,0.2425067511772714,0.3044390385430848,49014,0,40600,12884,9693,12039,14398,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3924.nex,uce-3924,73,118698,1626,1332,0.8191881918819188,294,0.18081180811808117,107,0.06580565805658056,61577,0.5187703246895483,0.24443545805321068,0.23679421725724106,57121,0,61577,13290,14252,14762,14817,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3926.nex,uce-3926,70,117250,1675,1475,0.8805970149253731,200,0.11940298507462686,68,0.04059701492537313,60386,0.5150191897654585,0.18997014925373135,0.29501066098081025,56864,0,60386,17189,9677,12597,17401,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3927.nex,uce-3927,74,119954,1621,1372,0.8463911165946947,249,0.15360888340530537,74,0.04565083281924738,62460,0.5206996015139137,0.15955282858429065,0.3197475699017957,57494,0,62460,21158,10409,8730,17197,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3929.nex,uce-3929,73,97820,1340,1178,0.8791044776119403,162,0.1208955223880597,42,0.03134328358208955,47865,0.4893171130648129,0.1794929462277653,0.3311899407074218,49955,0,47865,15568,8557,9001,16829,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3930.nex,uce-3930,4,2112,528,524,0.9924242424242424,4,0.007575757575757576,0,0,554,0.2623106060606061,0.2585227272727273,0.4791666666666667,1558,0,554,399,231,315,613,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3931.nex,uce-3931,73,102857,1409,1185,0.8410220014194464,224,0.1589779985805536,94,0.0667139815471966,41948,0.40782834420603364,0.23433504768756624,0.35783660810640017,60909,0,41948,18842,13281,10822,17964,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3934.nex,uce-3934,22,30558,1389,1214,0.8740100791936645,175,0.1259899208063355,26,0.018718502519798418,14205,0.4648537207932456,0.2509981019700242,0.28414817723673014,16353,0,14205,4099,3701,3969,4584,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3936.nex,uce-3936,24,20184,841,814,0.9678953626634959,27,0.03210463733650416,9,0.01070154577883472,7493,0.37123464130003964,0.21427863654379706,0.4144867221561633,12691,0,7493,3634,2127,2198,4732,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3937.nex,uce-3937,75,115950,1546,1457,0.9424320827943079,89,0.057567917205692105,22,0.014230271668822769,61757,0.5326175075463562,0.17129797326433807,0.29608451918930573,54193,0,61757,19662,10602,9260,14669,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3938.nex,uce-3938,61,80520,1320,1083,0.8204545454545454,237,0.17954545454545454,93,0.07045454545454545,31565,0.39201440635866863,0.2930824639841033,0.314903129657228,48955,0,31565,14861,13501,10098,10495,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3940.nex,uce-3940,80,121120,1514,1295,0.8553500660501981,219,0.14464993394980186,58,0.03830911492734478,60881,0.5026502642007926,0.24937252311756936,0.24797721268163805,60239,0,60881,14784,14292,15912,15251,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3942.nex,uce-3942,32,35232,1101,977,0.8873751135331517,124,0.11262488646684832,26,0.023614895549500452,16151,0.45841848319709355,0.22629995458673932,0.3152815622161671,19081,0,16151,5266,4173,3800,5842,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3943.nex,uce-3943,74,112036,1514,1260,0.8322324966974901,254,0.16776750330250992,98,0.06472919418758256,55179,0.492511335642115,0.17638973187189833,0.33109893248598665,56857,0,55179,18866,10577,9185,18229,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3946.nex,uce-3946,77,109879,1427,1209,0.8472319551506657,218,0.15276804484933426,83,0.05816398037841626,43371,0.39471600578818516,0.24463273236924252,0.3606512618425723,66508,0,43371,19147,13399,13481,20481,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3957.nex,uce-3957,44,55440,1260,1127,0.8944444444444445,133,0.10555555555555556,31,0.024603174603174603,28309,0.5106240981240981,0.14285714285714285,0.346518759018759,27131,0,28309,8945,4003,3917,10266,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3958.nex,uce-3958,69,109710,1590,1267,0.7968553459119497,323,0.20314465408805032,104,0.06540880503144654,63648,0.5801476620180476,0.2080029167806034,0.211849421201349,46062,0,63648,11297,11557,11263,11945,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3959.nex,uce-3959,73,113880,1560,1370,0.8782051282051282,190,0.12179487179487179,65,0.041666666666666664,48826,0.42874956094134176,0.21633298208640675,0.35491745697225147,65054,0,48826,18833,10889,13747,21585,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3966.nex,uce-3966,70,101220,1446,1228,0.8492392807745505,218,0.1507607192254495,68,0.04702627939142462,49245,0.48651452282157676,0.18381742738589213,0.3296680497925311,51975,0,49245,17471,10540,8066,15898,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3967.nex,uce-3967,42,50778,1209,935,0.7733664185277088,274,0.22663358147229115,96,0.0794044665012407,26825,0.5282799637638347,0.1445704832801607,0.32714955295600456,23953,0,26825,8965,4078,3263,7647,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3969.nex,uce-3969,5,2085,417,406,0.973621103117506,11,0.026378896882494004,0,0,677,0.3247002398081535,0.28393285371702637,0.39136690647482014,1408,0,677,365,355,237,451,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3970.nex,uce-3970,71,101885,1435,1019,0.7101045296167248,416,0.2898954703832753,136,0.09477351916376307,53029,0.5204789713893114,0.24512931246012662,0.2343917161505619,48856,0,53029,9695,13679,11296,14186,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3975.nex,uce-3975,8,5232,654,554,0.8470948012232415,100,0.1529051987767584,32,0.04892966360856269,1875,0.3583715596330275,0.21425840978593272,0.42737003058103973,3357,0,1875,1115,544,577,1121,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3976.nex,uce-3976,76,117040,1540,1394,0.9051948051948052,146,0.09480519480519481,38,0.024675324675324677,57802,0.4938653451811347,0.1879613807245386,0.3181732740943267,59238,0,57802,18755,10962,11037,18484,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3978.nex,uce-3978,75,127725,1703,1444,0.8479154433352907,259,0.15208455666470932,73,0.04286553141514973,59483,0.4657114895282834,0.20653748287336074,0.32775102759835584,68242,0,59483,20456,11632,14748,21406,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3981.nex,uce-3981,35,40075,1145,907,0.7921397379912664,238,0.20786026200873362,45,0.039301310043668124,18962,0.47316281971303803,0.2123268870867124,0.31451029320024954,21113,0,18962,5804,4002,4507,6800,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3982.nex,uce-3982,78,112164,1438,1191,0.8282336578581363,247,0.1717663421418637,76,0.05285118219749652,48825,0.4353000962875789,0.19893192111550942,0.3657679825969117,63339,0,48825,22198,11409,10904,18828,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3984.nex,uce-3984,56,72352,1292,1119,0.8660990712074303,173,0.13390092879256965,45,0.0348297213622291,42329,0.5850425696594427,0.16088014153029634,0.2540772888102609,30023,0,42329,8535,5691,5949,9848,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3987.nex,uce-3987,71,121623,1713,1297,0.7571511967308815,416,0.2428488032691185,115,0.06713368359603035,77302,0.6355870189026747,0.19987995691604385,0.1645330241812815,44321,0,77302,9345,12682,11628,10666,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3988.nex,uce-3988,70,85820,1226,1052,0.8580750407830342,174,0.14192495921696574,49,0.0399673735725938,40385,0.4705779538569098,0.18289443020274995,0.34652761594034026,45435,0,40385,14503,7764,7932,15236,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3989.nex,uce-3989,65,109460,1684,1425,0.8461995249406176,259,0.15380047505938244,46,0.027315914489311165,65553,0.598876301845423,0.13520007308605883,0.2659236250685182,43907,0,65553,14714,8650,6149,14394,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3990.nex,uce-3990,75,127800,1704,1492,0.8755868544600939,212,0.12441314553990611,49,0.028755868544600938,61137,0.47838028169014085,0.17147104851330203,0.3501486697965571,66663,0,61137,18998,10319,11595,25751,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3991.nex,uce-3991,51,62577,1227,1003,0.8174409127954361,224,0.18255908720456399,82,0.06682966585167074,26360,0.4212410310497467,0.2666794509164709,0.31207951803378237,36217,0,26360,11113,8279,8409,8416,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3995.nex,uce-3995,84,139272,1658,1420,0.856453558504222,238,0.14354644149577805,52,0.031363088057901084,67028,0.4812740536504107,0.19101470503762422,0.32771124131196505,72244,0,67028,23479,14350,12253,22162,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3997.nex,uce-3997,64,85696,1339,1236,0.9230769230769231,103,0.07692307692307693,35,0.026138909634055265,47614,0.5556151979088872,0.1375093353248693,0.30687546676624344,38082,0,47614,13514,6700,5084,12784,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3998.nex,uce-3998,69,83145,1205,802,0.6655601659751037,403,0.33443983402489624,142,0.11784232365145228,40167,0.4830957965000902,0.2257020867159781,0.2912021167839317,42978,0,40167,14429,9417,9349,9783,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-3999.nex,uce-3999,77,101332,1316,1191,0.9050151975683891,125,0.09498480243161095,42,0.031914893617021274,61890,0.6107646153238858,0.21341728180633956,0.1758181028697746,39442,0,61890,8557,12662,8964,9259,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4000.nex,uce-4000,38,40964,1078,933,0.865491651205937,145,0.1345083487940631,42,0.03896103896103896,19182,0.468264817888878,0.15711356312860073,0.3746216189825212,21782,0,19182,7159,2756,3680,8187,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4001.nex,uce-4001,71,85626,1206,974,0.8076285240464345,232,0.19237147595356552,36,0.029850746268656716,38613,0.45094947796230117,0.17945483848363813,0.3695956835540607,47013,0,38613,14989,7291,8075,16658,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4003.nex,uce-4003,63,51660,820,718,0.875609756097561,102,0.12439024390243902,32,0.03902439024390244,23278,0.4506000774293457,0.2949864498644986,0.2544134727061556,28382,0,23278,5862,7805,7434,7281,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4004.nex,uce-4004,71,118002,1662,1477,0.8886883273164862,185,0.11131167268351384,23,0.013838748495788207,60113,0.5094235690920493,0.16054812630294402,0.3300283046050067,57889,0,60113,15989,6933,12012,22955,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4005.nex,uce-4005,3,1290,430,428,0.9953488372093023,2,0.004651162790697674,0,0,382,0.2961240310077519,0.16744186046511628,0.5364341085271318,908,0,382,336,121,95,356,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4009.nex,uce-4009,49,41944,856,688,0.8037383177570093,168,0.19626168224299065,22,0.02570093457943925,21885,0.5217671180621781,0.1656971199694831,0.3125357619683387,20059,0,21885,6176,3725,3225,6933,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4010.nex,uce-4010,72,94032,1306,1202,0.9203675344563553,104,0.07963246554364471,26,0.019908116385911178,48854,0.5195465373489876,0.1618172537008678,0.3186362089501446,45178,0,48854,14325,7441,7775,15637,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4011.nex,uce-4011,78,82836,1062,903,0.8502824858757062,159,0.1497175141242938,44,0.04143126177024482,40044,0.48341300883673766,0.23720363127142788,0.2793833598918345,42792,0,40044,11248,9690,9959,11895,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4012.nex,uce-4012,65,80470,1238,1050,0.8481421647819063,188,0.1518578352180937,51,0.04119547657512116,37900,0.47098297502174724,0.2240462284081024,0.30497079657015036,42570,0,37900,12882,9116,8913,11659,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4013.nex,uce-4013,76,112328,1478,1070,0.7239512855209743,408,0.27604871447902574,127,0.08592692828146144,46650,0.41530161669396765,0.2492343850153123,0.33546399829072004,65678,0,46650,20411,13260,14736,17271,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4014.nex,uce-4014,71,112038,1578,1316,0.8339670468948035,262,0.16603295310519645,66,0.04182509505703422,50102,0.44718756136310894,0.19997679358788983,0.3528356450490012,61936,0,50102,17894,11265,11140,21637,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4018.nex,uce-4018,5,2535,507,433,0.854043392504931,74,0.14595660749506903,0,0,654,0.2579881656804734,0.27416173570019725,0.4678500986193294,1881,0,654,558,306,389,628,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4020.nex,uce-4020,74,122544,1656,1497,0.9039855072463768,159,0.09601449275362318,40,0.024154589371980676,58917,0.48078241284763024,0.21156482569526047,0.3076527614571093,63627,0,58917,21557,12127,13799,16144,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4021.nex,uce-4021,17,10319,607,578,0.9522240527182867,29,0.047775947281713346,8,0.013179571663920923,4088,0.3961624188390348,0.2553542009884679,0.34848338017249736,6231,0,4088,2029,1333,1302,1567,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4022.nex,uce-4022,67,92393,1379,1167,0.8462654097171863,212,0.15373459028281364,56,0.04060913705583756,47546,0.5146060848765599,0.16311841806197439,0.3222754970614657,44847,0,47546,18713,5607,9464,11063,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4023.nex,uce-4023,73,99645,1365,1136,0.8322344322344323,229,0.16776556776556775,57,0.041758241758241756,55502,0.5569973405589844,0.1926539214210447,0.2503487380199709,44143,0,55502,12193,8998,10199,12753,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4024.nex,uce-4024,74,106782,1443,1155,0.8004158004158004,288,0.1995841995841996,78,0.05405405405405406,56829,0.532196437601843,0.1778670562454346,0.2899365061527224,49953,0,56829,12409,9738,9255,18551,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4025.nex,uce-4025,73,96068,1316,1043,0.7925531914893617,273,0.2074468085106383,85,0.06458966565349544,39958,0.4159345463629929,0.24878211267019196,0.33528334096681517,56110,0,39958,16801,10494,13406,15409,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4026.nex,uce-4026,65,71370,1098,1005,0.9153005464480874,93,0.08469945355191257,23,0.020947176684881604,35663,0.49969174723273085,0.15566764747092615,0.344640605296343,35707,0,35663,14006,5260,5850,10591,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4027.nex,uce-4027,77,130592,1696,1450,0.8549528301886793,246,0.14504716981132076,88,0.05188679245283019,72368,0.5541533937760352,0.24905813526096546,0.19678847096299926,58224,0,72368,12801,15307,17218,12898,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4028.nex,uce-4028,48,46320,965,879,0.910880829015544,86,0.08911917098445596,30,0.031088082901554404,20995,0.4532599309153713,0.18549222797927462,0.3612478411053541,25325,0,20995,8533,4030,4562,8200,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4033.nex,uce-4033,83,125911,1517,1111,0.7323665128543178,406,0.26763348714568225,177,0.11667765326301911,57925,0.4600471761800002,0.32612718507517213,0.21382563874482768,67986,0,57925,13375,18108,22955,13548,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4036.nex,uce-4036,78,134550,1725,1444,0.8371014492753623,281,0.1628985507246377,107,0.06202898550724638,72030,0.535340022296544,0.20008175399479747,0.26457822370865847,62520,0,72030,17650,12541,14380,17949,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4038.nex,uce-4038,79,113286,1434,1257,0.8765690376569037,177,0.12343096234309624,65,0.045327754532775454,48391,0.42715781296894584,0.2510195434563847,0.32182264357466944,64895,0,48391,18043,14271,14166,18415,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4039.nex,uce-4039,74,89392,1208,1115,0.9230132450331126,93,0.07698675496688742,34,0.028145695364238412,47780,0.5344997315195991,0.18110121711115088,0.28439905136925003,41612,0,47780,12934,7508,8681,12489,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4045.nex,uce-4045,79,99935,1265,1144,0.9043478260869565,121,0.09565217391304348,27,0.021343873517786563,54539,0.5457447340771502,0.15985390503827487,0.29440136088457497,45396,0,54539,16172,9236,6739,13249,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4050.nex,uce-4050,60,86400,1440,1276,0.8861111111111111,164,0.11388888888888889,37,0.025694444444444443,46618,0.5395601851851852,0.1645949074074074,0.29584490740740743,39782,0,46618,12284,7824,6397,13277,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4051.nex,uce-4051,68,84864,1248,1101,0.8822115384615384,147,0.11778846153846154,37,0.029647435897435896,51114,0.6023048642533937,0.21573340874811464,0.1819617269984917,33750,0,51114,9165,6622,11686,6277,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4061.nex,uce-4061,75,99675,1329,1127,0.8480060195635817,202,0.15199398043641835,59,0.04439428141459744,57232,0.5741861048407324,0.15390017557060445,0.27191371958866317,42443,0,57232,11769,8041,7299,15334,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4066.nex,uce-4066,50,47650,953,856,0.8982161594963274,97,0.10178384050367262,34,0.035676810073452254,22068,0.46312696747114374,0.19141657922350472,0.3454564533053515,25582,0,22068,8157,4648,4473,8304,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4068.nex,uce-4068,77,129745,1685,1258,0.7465875370919881,427,0.2534124629080119,154,0.0913946587537092,63146,0.48669312882962734,0.29006898146364024,0.22323788970673245,66599,0,63146,13008,20127,17508,15956,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4069.nex,uce-4069,7,7987,1141,1105,0.9684487291849255,36,0.03155127081507449,0,0,3182,0.3983973957681232,0.28696632027043945,0.31463628396143734,4805,0,3182,1179,879,1413,1334,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4070.nex,uce-4070,47,41407,881,783,0.8887627695800226,98,0.1112372304199773,33,0.03745743473325766,22801,0.5506556862366266,0.18600719685077402,0.2633371169125993,18606,0,22801,5539,4251,3451,5365,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4071.nex,uce-4071,69,120681,1749,1459,0.834190966266438,290,0.16580903373356204,101,0.0577472841623785,64074,0.5309369329057598,0.1865413776816566,0.2825216894125836,56607,0,64074,15277,11393,11119,18818,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4072.nex,uce-4072,5,1770,354,353,0.9971751412429378,1,0.002824858757062147,0,0,471,0.26610169491525426,0.28418079096045196,0.4497175141242938,1299,0,471,475,259,244,321,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4075.nex,uce-4075,76,113772,1497,1275,0.8517034068136272,222,0.14829659318637275,43,0.028724114896459586,61995,0.5449056006750342,0.14344478430545302,0.3116496150195127,51777,0,61995,19691,6591,9729,15766,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-4076.nex,uce-4076,78,124488,1596,1369,0.8577694235588973,227,0.14223057644110276,97,0.06077694235588972,59499,0.47794968189705034,0.20219619561724825,0.31985412248570144,64989,0,59499,20401,12407,12764,19417,0,0,0,0,0,0,0,0,0,0,0,0
